,Unnamed: 0,killed_by,killer_placement,killer_position_x,killer_position_y,time,victim_placement,victim_position_x,victim_position_y
349,23485,S686,43.0,401351.1,350610.8,100,85.0,401697.8,351567.6
350,12516,UMP9,6.0,424571.9,324792.1,100,27.0,425059.9,326234.4
351,13301,Down and Out,17.0,571766.1,350512.3,100,49.0,571140.6,350666.1
352,19174,M416,17.0,451325.6,622392.3,100,10.0,451545.5,622691.7
354,6711,Punch,58.0,366608.2,408780.5,100,91.0,366568.7,408881.8
355,1280,M416,69.0,632246.9,375074.3,100,90.0,631620.4,374774.0
356,3225,M16A4,27.0,558418.4,132810.3,100,25.0,558111.2,132810.3
357,13407,UMP9,45.0,372280.0,411931.5,100,19.0,373182.7,412465.8
347,11983,Down and Out,24.0,337429.7,173051.7,100,47.0,335920.2,169808.3
353,18141,AKM,16.0,372885.8,412143.2,100,27.0,372660.8,411888.0
358,1452,Vector,29.0,418774.3,640365.3,100,16.0,419027.9,640554.6
346,17752,M16A4,33.0,467130.9,643446.2,100,46.0,467557.7,643254.1
344,1294,M16A4,29.0,684574.3,462823.8,100,91.0,685348.8,463297.9
343,895,S12K,36.0,686971.8,460090.5,100,37.0,686622.6,460732.7
342,3518,P1911,4.0,158025.1,413310.8,100,63.0,157440.1,413866.5
341,13294,UMP9,17.0,571094.4,350880.2,100,49.0,570971.7,349908.9
340,8612,Punch,34.0,424131.3,325792.0,100,25.0,424055.7,325761.2
339,14887,SKS,6.0,296877.5,502208.6,100,2.0,297242.6,502957.5
338,12308,M416,16.0,436928.4,638780.8,100,17.0,436248.1,638846.3
337,8868,AKM,20.0,625986.4,378089.3,100,16.0,626175.1,378038.1
336,14683,Tommy Gun,7.0,432334.2,636836.3,100,19.0,432476.4,636916.3
335,3351,P1911,86.0,448700.8,620730.8,100,95.0,449072.6,621317.8
345,20315,S12K,16.0,449188.6,620912.2,100,12.0,449011.3,621087.6
373,4150,Punch,16.0,552504.3,225444.7,101,27.0,552432.2,225479.1
374,23136,Pan,1.0,216727.5,268010.8,101,11.0,216717.6,268104.2
375,6133,Down and Out,46.0,336946.9,167788.3,101,47.0,336894.6,167850.4
376,23944,Tommy Gun,61.0,421130.9,324129.8,101,96.0,421489.8,324216.6
377,5968,M16A4,16.0,424174.6,298026.7,101,27.0,427945.1,298368.0
382,3569,UMP9,12.0,685696.1,462129.8,101,28.0,685285.3,462038.3
379,16814,P92,18.0,164598.7,283061.1,101,22.0,163714.3,283067.7
380,11947,S686,4.0,421492.4,327971.6,101,49.0,421365.1,327918.9
381,6851,SCAR-L,12.0,591499.3,472791.3,101,10.0,591250.8,472775.4
383,3520,VSS,26.0,449062.3,620594.1,101,62.0,448732.5,620869.1
378,1211,Punch,26.0,432637.9,637627.1,101,16.0,432889.6,637791.4
371,24075,S1897,4.0,562381.1,387288.6,101,23.0,562202.3,387651.7
372,10682,S686,36.0,631299.3,374152.2,101,28.0,631069.9,374227.1
369,2584,S686,35.0,389387.2,278122.8,101,49.0,391383.9,280842.1
359,5374,S12K,66.0,199394.6,281433.2,101,92.0,199939.8,281552.0
360,6515,Micro UZI,45.0,467087.9,646797.9,101,50.0,464421.1,649931.0
361,17091,AKM,25.0,416818.5,479868.6,101,24.0,416668.2,479917.3
362,2501,S1897,27.0,420664.5,327290.5,101,19.0,420532.5,327078.6
363,24587,R1895,23.0,688079.0,461834.2,101,29.0,688652.9,461824.6
370,1232,M16A4,16.0,428517.4,642440.6,101,28.0,431742.8,640702.4
365,12113,P1911,2.0,216380.7,396702.9,101,50.0,216106.8,396751.3
366,1856,Punch,16.0,571885.5,439612.5,101,29.0,0.0,0.0
367,19806,Punch,1.0,457813.2,629394.9,101,49.0,457890.3,629415.8
368,6132,UMP9,32.0,340079.2,166165.7,101,47.0,339758.3,165352.3
364,3234,M16A4,17.0,621458.0,297314.2,101,21.0,621512.1,297484.8
397,17211,M16A4,2.0,625189.6,384786.9,102,26.0,624911.4,384308.6
406,409,P1911,43.0,354842.7,403287.4,102,13.0,355217.3,403000.3
405,15857,Vector,25.0,463928.2,650769.1,102,45.0,463986.9,650553.8
404,13510,AKM,49.0,380455.3,474777.6,102,50.0,379556.0,474865.6
403,14457,S1897,43.0,572463.0,122914.9,102,39.0,572889.1,122777.6
402,16895,Pan,1.0,565995.4,381261.1,102,35.0,566458.6,380596.4
401,5291,UMP9,16.0,449242.3,629327.6,102,27.0,449253.3,629503.2
400,16281,Micro UZI,71.0,571254.1,347503.8,102,89.0,569162.9,347534.8
399,23301,Vector,31.0,420839.9,324595.2,102,50.0,421164.3,324615.5
398,19808,Vector,39.0,464503.9,650775.1,102,6.0,464552.9,650659.9
396,24184,Punch,27.0,388910.9,278691.8,102,24.0,389253.8,279005.8
395,17414,Mini 14,44.0,463207.3,649280.4,102,9.0,463479.7,649208.9
394,11475,AKM,31.0,457501.1,629428.7,102,83.0,457573.5,629633.4
393,13303,Punch,48.0,687033.2,460411.6,102,33.0,686997.4,460332.9
392,13019,Punch,28.0,421003.7,325809.8,102,26.0,420929.2,325873.8
391,15834,Punch,13.0,360868.3,516057.3,102,41.0,360945.4,516101.7
390,13972,UMP9,22.0,468569.8,641500.6,102,18.0,468554.8,641591.4
389,5884,S686,17.0,216233.0,271309.7,102,44.0,216314.7,271321.8
388,3785,Micro UZI,48.0,440237.4,338325.8,102,34.0,436093.3,338377.7
387,12930,M16A4,1.0,395968.6,276609.0,102,20.0,394263.3,276645.2
386,7146,AKM,26.0,622888.8,371921.5,102,5.0,623017.3,371670.1
385,12506,UMP9,6.0,424523.4,324809.8,102,27.0,425175.4,327005.9
384,13514,Down and Out,49.0,379966.4,474854.9,102,50.0,380057.5,474896.9
422,22326,SCAR-L,26.0,165361.5,277571.7,103,24.0,164978.1,277819.8
423,24881,M416,24.0,464504.7,649856.1,103,28.0,464501.0,649650.8
424,23635,Down and Out,30.0,422119.3,328175.1,103,48.0,422933.7,329163.8
425,2993,P92,30.0,419728.6,326520.9,103,48.0,419870.3,325043.5
426,13822,SKS,14.0,201503.4,290085.2,103,27.0,201649.3,290074.8
431,21481,SKS,18.0,158793.8,276442.8,103,49.0,159116.9,275947.1
428,5783,P92,1.0,397610.5,301628.6,103,46.0,0.0,0.0
432,21478,Down and Out,18.0,159125.9,276718.1,103,49.0,159071.2,276647.5
429,11606,SKS,1.0,685194.9,459921.3,103,48.0,685394.0,460094.6
430,23793,S686,49.0,424451.8,326644.3,103,83.0,424154.8,326005.4
421,5450,SKS,19.0,565546.8,385251.1,103,49.0,565163.6,385270.9
427,2804,Vector,5.0,697702.3,343285.0,103,34.0,698103.8,343580.3
420,17774,DP-28,41.0,451177.4,629924.6,103,20.0,451264.9,629892.3
410,13890,R1895,45.0,423288.7,324582.4,103,49.0,423337.1,324606.2
418,8964,Punch,18.0,594633.1,468979.5,103,12.0,594527.0,469004.2
419,23213,Punch,39.0,418151.7,329589.0,103,47.0,418129.9,329512.0
407,5892,Punch,40.0,450322.3,620739.4,103,37.0,450284.9,620831.5
409,16218,Micro UZI,63.0,395633.2,169764.5,103,88.0,395430.6,169791.3
411,7452,Mini 14,25.0,631661.9,371253.3,103,26.0,630262.2,370943.3
412,17953,UMP9,18.0,341354.1,163038.4,103,17.0,341226.6,163039.1
408,3017,Down and Out,26.0,423163.6,324095.3,103,48.0,422110.5,324679.9
414,23662,UMP9,30.0,423758.2,325228.8,103,48.0,423703.6,325233.9
415,23522,M16A4,13.0,436778.2,338299.6,103,3.0,436874.6,338441.3
416,6756,M16A4,33.0,301096.8,506646.6,103,48.0,300502.5,506741.1
417,12971,P92,23.0,389039.7,278149.6,103,,389229.4,278186.5
413,1268,UMP9,67.0,621982.3,378398.8,103,89.0,622422.9,379664.4
456,18035,UMP9,20.0,446513.3,621198.1,104,23.0,446498.6,620946.8
451,13999,S1897,4.0,618555.2,602177.8,104,3.0,619166.4,602105.1
452,16115,Punch,26.0,568999.1,378812.5,104,29.0,568945.1,378908.9
453,18686,S1897,26.0,198580.6,289654.6,104,26.0,198504.0,289821.0
454,15284,S1897,21.0,421436.8,324896.2,104,25.0,421559.2,325374.1
455,13940,S1897,13.0,395696.5,355658.3,104,37.0,394959.7,355586.2
457,9918,M416,12.0,394173.3,350181.9,104,46.0,394726.3,350654.1
463,1257,M16A4,16.0,428341.9,641842.2,104,2.0,428137.3,641626.4
459,6469,Punch,1.0,422610.5,643190.0,104,48.0,422612.8,643270.4
460,24410,P92,16.0,488641.2,454777.7,104,24.0,488824.3,454812.9
461,24114,Punch,9.0,528371.8,624328.8,104,13.0,528357.3,624408.8
462,4754,Micro UZI,27.0,200796.6,276304.8,104,48.0,201343.3,276417.7
464,24777,Punch,11.0,300152.5,507114.9,104,4.0,300102.4,507177.3
465,20153,P1911,36.0,423824.2,324520.1,104,49.0,422961.3,324561.0
458,6193,M416,25.0,446804.6,629055.8,104,96.0,445012.3,624667.6
449,23091,Down and Out,41.0,625613.4,303041.8,104,50.0,625374.9,303053.4
450,3540,P1911,43.0,214118.3,519395.8,104,61.0,212735.1,520679.6
447,11595,Mini 14,47.0,685264.7,460107.1,104,48.0,685505.4,460010.5
448,11736,AKM,24.0,688851.3,462657.4,104,46.0,690871.3,467183.6
433,6161,S12K,67.0,413495.3,481260.2,104,95.0,413046.3,480773.9
435,6628,SCAR-L,30.0,450674.2,621040.8,104,47.0,448790.1,621062.0
436,6615,Down and Out,30.0,450674.2,621040.8,104,47.0,447816.5,621136.4
437,2816,S686,22.0,217523.4,365394.2,104,82.0,217412.8,364985.4
438,8204,S686,38.0,545541.1,449898.2,104,87.0,545352.7,449657.6
439,1534,Down and Out,28.0,552195.3,228360.5,104,34.0,552344.6,228378.7
434,4724,S12K,15.0,621845.1,372009.4,104,8.0,622095.7,372274.6
441,23086,UMP9,41.0,624151.9,304050.3,104,50.0,624278.4,304034.7
442,13463,S12K,31.0,459061.5,629862.1,104,48.0,460070.2,629682.7
443,219,S12K,47.0,432168.4,636683.8,104,48.0,432251.5,636724.3
444,23878,M416,70.0,200787.8,286758.7,104,95.0,200477.7,287059.0
445,17835,Kar98k,69.0,555591.9,135338.3,104,95.0,556322.9,134056.6
446,18191,M16A4,53.0,420476.8,326791.6,104,92.0,420398.6,326815.8
440,2807,SCAR-L,1.0,208400.4,273956.6,104,81.0,214679.8,272735.9
481,13598,Punch,21.0,158225.1,413295.9,105,15.0,157222.8,413153.2
482,7553,Mini 14,20.0,199417.8,289599.7,105,26.0,0.0,0.0
483,188,S1897,14.0,446553.8,621515.8,105,46.0,446698.3,621034.1
484,23928,SCAR-L,43.0,395875.1,276505.9,105,94.0,392803.6,276597.6
488,2692,S12K,11.0,456072.6,629505.6,105,6.0,456153.7,629625.1
486,1132,AKM,6.0,396007.2,355402.8,105,19.0,396233.9,354698.1
487,18969,Down and Out,32.0,621866.2,371313.5,105,50.0,624792.3,369684.2
489,5834,S1897,42.0,396213.1,277277.9,105,45.0,396586.3,279713.4
480,13252,SCAR-L,1.0,112020.2,135698.7,105,49.0,111515.8,135462.3
485,8192,P92,70.0,420530.4,324567.5,105,86.0,422336.4,324293.7
479,5812,Crossbow,4.0,113790.3,134588.0,105,46.0,113426.6,134721.9
478,5814,Down and Out,4.0,113463.6,133139.5,105,46.0,112082.3,134834.4
468,2746,P1911,15.0,654967.9,354686.8,105,36.0,654945.9,354307.6
476,18571,S686,41.0,430448.6,635502.6,105,47.0,430264.6,635864.4
475,12189,S686,87.0,418560.4,324223.3,105,95.0,418880.6,324753.4
474,566,S1897,29.0,447023.3,621013.8,105,44.0,447289.1,620993.6
473,20869,M416,23.0,432297.3,635904.4,105,29.0,432268.8,636110.4
472,5877,P1911,43.0,223243.0,396450.8,105,41.0,223142.7,396586.4
471,23979,P92,28.0,626957.4,378836.6,105,4.0,627038.4,378481.4
470,2283,Micro UZI,92.0,418799.3,325219.4,105,93.0,418553.6,325399.0
469,18899,S12K,32.0,621864.9,371778.5,105,50.0,621712.3,372123.7
467,8619,S12K,2.0,383036.1,473687.7,105,48.0,383131.8,473809.7
466,5127,Mini 14,10.0,419934.1,324575.7,105,25.0,419304.7,326531.7
477,24653,UMP9,23.0,686920.9,460853.3,105,29.0,686938.4,460514.0
513,9712,P1911,5.0,354056.5,408136.8,106,84.0,354200.9,408092.8
512,12546,S12K,14.0,395185.5,277194.5,106,21.0,394722.7,277244.4
511,19132,Vector,23.0,683590.3,459707.8,106,28.0,684391.4,459708.8
508,13497,M16A4,23.0,371322.9,508275.2,106,44.0,371329.0,508579.2
509,6801,Down and Out,22.0,435905.3,637884.3,106,49.0,436120.0,638098.8
514,23142,SCAR-L,27.0,201246.0,292228.7,106,25.0,201283.3,292084.9
510,6479,Punch,23.0,377756.3,420179.4,106,46.0,377708.8,420243.7
515,7191,Hit by Car,1.0,486598.0,328649.5,106,7.0,486871.6,328886.4
521,9278,S1897,35.0,436387.8,336877.5,106,23.0,436270.5,336840.3
517,24363,Tommy Gun,90.0,423773.6,327951.3,106,91.0,423670.3,327889.1
518,8321,S1897,10.0,337271.4,167227.0,106,26.0,337771.7,166304.8
519,18130,Down and Out,9.0,426977.2,643404.0,106,30.0,426671.3,642767.1
520,881,S12K,36.0,685977.0,460029.9,106,37.0,685311.4,460167.6
522,18740,Down and Out,31.0,432612.0,637963.0,106,49.0,432546.7,639010.6
523,6620,AKM,36.0,456781.6,629286.1,106,46.0,456797.8,629811.8
516,18752,SCAR-L,39.0,430285.8,640200.9,106,49.0,430734.1,639890.3
507,2991,S686,1.0,395306.5,356493.7,106,47.0,0.0,0.0
495,6589,Down and Out,35.0,467438.6,648668.9,106,46.0,467532.6,649296.9
505,22191,S1897,28.0,339989.8,167529.2,106,22.0,339226.2,167399.7
506,11467,P92,74.0,630370.2,614608.9,106,82.0,629993.2,614747.1
490,9458,S686,6.0,177588.5,630197.9,106,48.0,177721.1,630239.4
491,5864,UMP9,23.0,421596.2,323971.9,106,37.0,421519.0,323993.3
492,14583,Punch,26.0,624512.6,385067.6,106,,624525.9,385147.0
493,14931,M16A4,8.0,447066.5,629494.8,106,19.0,444988.4,626866.6
496,18080,M16A4,9.0,426656.3,642944.3,106,30.0,426908.6,643456.6
497,15696,Punch,18.0,358275.3,518824.3,106,97.0,358327.4,518726.9
494,11931,P1911,41.0,423060.6,327439.8,106,12.0,423151.9,327465.8
499,21039,UMP9,48.0,620905.0,299682.9,106,40.0,620534.4,304820.1
500,23401,Punch,6.0,373422.4,411778.8,106,25.0,373385.5,411862.6
501,6831,S1897,22.0,437379.4,637978.3,106,49.0,437538.6,637904.6
502,19842,Down and Out,12.0,448175.1,629422.3,106,48.0,449286.8,629302.9
503,2372,M416,41.0,216075.4,393983.9,106,35.0,215978.5,393724.1
504,19827,M416,12.0,446817.2,629394.2,106,48.0,449009.6,629458.9
498,18456,Micro UZI,78.0,610884.3,591717.4,106,89.0,611054.8,591773.1
544,3523,Punch,39.0,378048.7,475510.6,107,60.0,378045.5,475422.3
549,16208,S686,5.0,373102.3,416565.6,107,87.0,373667.8,417261.2
545,13505,AKM,49.0,360895.0,516236.5,107,32.0,360770.6,515967.6
546,16811,Hit by Car,19.0,170085.1,303076.8,107,25.0,170199.4,302515.0
547,12534,AKM,21.0,389827.6,287194.4,107,26.0,389724.6,286815.9
548,20848,M416,21.0,200446.5,286621.0,107,28.0,200227.1,286507.0
550,11136,S12K,12.0,371964.3,413374.1,107,29.0,372196.2,413318.3
557,13314,Punch,33.0,686878.1,460901.2,107,48.0,686899.4,460979.9
552,13323,Down and Out,33.0,687168.4,460454.2,107,48.0,687063.5,460472.2
553,257,SCAR-L,41.0,457741.7,631491.8,107,45.0,457598.9,631505.0
554,17704,SCAR-L,28.0,443161.9,640579.6,107,45.0,442816.2,641430.4
558,6608,Down and Out,47.0,446950.3,621103.7,107,30.0,447039.2,621038.9
555,24933,Kar98k,18.0,465562.1,641000.0,107,22.0,465608.9,640831.7
556,7732,P92,1.0,368865.1,410302.7,107,30.0,368927.9,410157.3
543,18508,UMP9,1.0,353213.0,519873.8,107,37.0,354935.6,520729.2
551,20452,M416,21.0,160184.3,512568.1,107,50.0,161327.5,512077.1
542,6423,Mini 14,16.0,589267.7,289031.2,107,43.0,588334.2,290232.8
527,14209,Punch,4.0,421534.0,324228.3,107,49.0,421627.9,324232.9
540,5321,Pan,42.0,182263.9,307660.2,107,91.0,182223.3,307514.8
541,18433,Punch,53.0,464826.9,652793.8,107,88.0,464981.2,652865.6
524,18783,UMP9,31.0,430436.8,635333.6,107,32.0,430530.8,635161.5
525,8484,Punch,28.0,374564.8,415719.4,107,14.0,374558.5,415616.1
528,18971,Punch,3.0,295041.2,445566.6,107,41.0,295057.0,445645.1
529,24438,S12K,24.0,446509.2,621188.1,107,20.0,447354.2,620980.3
530,19051,P92,3.0,419333.0,326532.1,107,46.0,419514.3,326466.9
531,2718,S12K,18.0,630320.6,609097.8,107,25.0,630457.8,609017.7
526,23695,Vector,10.0,572279.3,379059.2,107,28.0,0.0,0.0
533,1765,UMP9,20.0,451732.3,620872.6,107,29.0,450539.8,620835.9
534,17801,S12K,67.0,419866.8,326901.8,107,94.0,419504.6,325233.6
535,6924,Micro UZI,10.0,606909.1,476439.6,107,17.0,606997.9,476488.1
536,8537,Punch,47.0,418779.1,324984.2,107,43.0,418710.6,324941.6
537,1738,UMP9,20.0,448937.7,621509.8,107,29.0,448947.2,622097.1
538,14100,M416,74.0,437795.8,639512.4,107,91.0,437199.9,639746.2
539,17538,Micro UZI,20.0,440387.6,338227.9,107,18.0,440553.9,338171.7
532,1107,S1897,15.0,421411.3,325047.9,107,23.0,421714.6,324709.7
572,19142,S1897,21.0,432592.8,634669.4,108,6.0,432820.0,634582.9
574,6777,VSS,45.0,457661.5,632441.8,108,24.0,457774.2,632368.4
575,6454,S686,27.0,684709.8,462533.2,108,44.0,685246.4,462412.2
576,7186,SCAR-L,5.0,621836.3,372425.9,108,26.0,621915.6,372244.9
579,3087,Punch,29.0,420566.6,326865.8,108,45.0,420435.6,326830.2
578,3358,AKM,62.0,432155.1,635160.9,108,94.0,432433.6,635441.7
580,933,M16A4,34.0,422332.2,324611.8,108,44.0,421456.4,324867.2
581,12120,S686,2.0,216277.2,396760.2,108,50.0,216576.3,396705.2
571,7737,Down and Out,47.0,633385.6,612844.4,108,34.0,632922.3,612976.4
577,6706,P1911,37.0,468574.3,641079.6,108,90.0,467748.5,640928.9
570,18589,M416,39.0,463552.8,650218.9,108,45.0,463624.3,649867.0
573,12682,R1895,39.0,360008.6,515407.7,108,47.0,360141.6,515419.7
568,10772,Mini 14,21.0,424094.9,327011.5,108,43.0,424032.6,327130.3
567,8828,AKM,20.0,625552.1,378187.9,108,18.0,625514.0,378034.1
566,21085,S686,26.0,698255.3,344044.2,108,49.0,0.0,0.0
565,9959,UMP9,45.0,324245.9,529184.0,108,37.0,324190.5,528812.4
564,5553,P1911,28.0,514357.2,499262.4,108,29.0,514104.8,499155.6
563,10311,P18C,15.0,571926.3,385427.5,108,24.0,572020.9,385506.4
562,24395,P1911,67.0,423782.8,327109.1,108,90.0,423755.2,327914.2
561,11932,P92,6.0,286145.5,264113.0,108,26.0,286032.2,263796.1
560,24342,P92,13.0,735225.2,434334.2,108,89.0,733752.6,436220.0
559,19825,S1897,40.0,370515.9,506429.5,108,43.0,370295.6,506181.8
569,6223,AKM,39.0,200673.0,277455.1,108,94.0,198508.2,279949.1
614,16074,M16A4,28.0,621322.6,296926.5,109,47.0,621653.1,296538.6
613,22242,R1895,66.0,416043.5,646309.2,109,85.0,415301.6,646218.4
612,16228,S1897,59.0,420524.7,325554.8,109,86.0,419921.1,325000.9
607,18500,Falling,,,,109,87.0,542655.4,628797.8
610,16887,S1897,47.0,393869.9,287726.9,109,38.0,394108.6,287533.2
609,6237,M416,25.0,447063.7,629186.8,109,93.0,446786.6,621083.3
608,12215,Punch,10.0,572627.2,385277.9,109,94.0,572663.2,385363.5
615,2206,M416,68.0,564618.9,386120.1,109,88.0,564729.3,386112.5
611,1105,S1897,10.0,621747.1,375450.5,109,24.0,621908.4,375470.8
616,3307,SCAR-L,79.0,358102.9,514654.3,109,93.0,357634.6,514539.0
622,13678,M416,44.0,623392.4,372355.5,109,97.0,622683.8,372427.0
618,13745,P92,51.0,371488.1,408819.8,109,96.0,371215.4,408854.3
619,1410,Punch,40.0,459817.8,629419.2,109,19.0,459801.1,629331.8
620,747,S1897,7.0,420555.2,324716.8,109,27.0,420458.2,325330.2
621,1658,Punch,5.0,370906.2,399761.2,109,21.0,370888.0,399865.3
623,15694,Punch,44.0,271097.5,563249.6,109,96.0,271012.3,563256.6
624,13454,R1895,20.0,467923.4,647557.4,109,47.0,467890.2,647545.7
625,1660,S12K,2.0,450254.4,620893.6,109,28.0,450223.9,621340.4
626,9515,S12K,47.0,445047.8,626890.0,109,3.0,445171.6,626997.9
627,14122,AKM,21.0,416151.6,475291.2,109,90.0,416499.7,475738.9
606,489,Micro UZI,88.0,420605.8,326314.2,109,90.0,420778.9,326710.1
617,1395,S686,32.0,427485.8,636370.3,109,41.0,426731.7,637063.6
605,13237,SCAR-L,35.0,175362.0,308592.4,109,50.0,171907.0,317215.4
628,17856,UMP9,48.0,456758.5,628730.3,109,92.0,456894.5,628024.0
603,17471,M416,35.0,454371.3,630092.3,109,47.0,454228.1,629027.4
604,6771,M416,33.0,300383.5,506593.3,109,48.0,300458.7,506839.0
582,3481,SCAR-L,20.0,215836.7,279336.6,109,25.0,215646.4,279522.4
583,3461,S12K,11.0,209592.2,282603.2,109,20.0,209438.7,282588.5
585,935,P1911,44.0,418061.9,329272.6,109,48.0,417993.2,328785.8
586,3149,M416,36.0,685124.6,462222.7,109,13.0,685128.7,461618.9
587,23452,Kar98k,36.0,430029.0,154397.7,109,84.0,430032.9,154478.0
588,23451,S1897,70.0,566242.9,381739.5,109,83.0,566036.3,381742.1
589,17792,P1911,46.0,337482.6,218705.8,109,93.0,337897.9,218440.8
590,16270,Falling,,,,109,87.0,437118.5,624205.3
591,23388,Pan,25.0,366697.7,409133.2,109,21.0,366773.8,409109.0
584,13472,Down and Out,20.0,468842.6,647385.6,109,47.0,469206.2,647116.4
593,2442,S1897,15.0,154282.7,318197.9,109,43.0,154784.2,318066.8
592,21794,SKS,11.0,451518.3,619906.4,109,21.0,451811.9,620732.2
602,5974,P18C,1.0,532722.3,233941.5,109,,532747.3,233876.2
601,21118,M16A4,23.0,543519.8,453547.6,109,45.0,543722.3,453727.4
599,3524,M416,57.0,447515.7,629748.0,109,59.0,448661.5,629334.3
600,525,M16A4,29.0,222255.9,461756.8,109,89.0,223026.7,461666.2
597,13273,Down and Out,35.0,176447.0,308216.0,109,50.0,172125.5,315075.4
596,16914,Punch,1.0,565800.4,381794.9,109,25.0,565737.9,381744.9
595,19197,Punch,23.0,549762.6,361769.5,109,22.0,549791.8,361694.9
594,671,S12K,15.0,622710.6,375906.9,109,30.0,622574.1,376103.7
598,16184,Punch,48.0,366046.3,390477.3,109,86.0,366107.2,390413.2
648,19614,M16A4,43.0,419898.0,324810.8,110,12.0,419789.0,325219.7
653,22696,UMP9,17.0,344410.6,166427.5,110,25.0,344359.0,165992.0
649,11948,Punch,3.0,373070.5,411735.3,110,40.0,373112.7,411642.6
650,2259,S686,77.0,615947.8,602747.8,110,87.0,615038.2,603187.5
651,6145,UMP9,32.0,339191.7,168208.9,110,46.0,337500.0,168131.8
652,4028,SCAR-L,24.0,199742.3,287571.7,110,49.0,199393.0,287546.7
654,12158,SCAR-L,16.0,612731.9,600201.4,110,93.0,612604.4,600483.9
660,24038,S1897,2.0,349450.9,305824.1,110,26.0,349577.5,305655.2
656,15644,Punch,20.0,431034.8,628947.9,110,28.0,431107.8,628915.1
657,23240,Vector,31.0,421392.2,323382.3,110,50.0,422333.8,323456.5
658,5550,P1911,23.0,373037.5,411918.9,110,45.0,373242.8,411980.9
659,6746,Punch,43.0,430480.9,635030.7,110,37.0,430465.2,635140.8
661,20809,Punch,26.0,199782.0,291871.7,110,21.0,199837.8,291801.6
662,24545,SKS,20.0,420567.3,325225.7,110,25.0,424019.8,327556.9
647,9549,Tommy Gun,21.0,566742.2,380714.5,110,18.0,566486.6,380694.3
655,13354,Mini 14,42.0,622217.3,374536.7,110,34.0,622357.1,374338.8
646,6184,S1897,49.0,359917.2,515403.3,110,92.0,359296.7,515157.5
642,5254,SCAR-L,18.0,431119.3,635728.4,110,46.0,431014.4,636069.2
644,7082,SCAR-L,25.0,208032.7,276396.3,110,49.0,0.0,0.0
645,22270,SCAR-L,57.0,450036.9,620767.2,110,84.0,450061.2,620546.2
629,18461,Punch,59.0,467749.1,640245.7,110,86.0,467827.9,640260.2
630,7989,SCAR-L,22.0,336096.5,160911.9,110,50.0,335669.7,161357.4
631,4048,Down and Out,40.0,207992.7,286264.8,110,49.0,206156.1,287222.4
632,1933,Tommy Gun,8.0,207520.0,287788.2,110,25.0,207574.8,287454.3
634,12084,Tommy Gun,9.0,216690.2,365369.8,110,27.0,216774.4,365186.6
635,2619,S1897,35.0,391621.8,282487.4,110,49.0,391431.0,283094.9
633,20455,M416,45.0,464083.9,650504.4,110,48.0,464480.0,650336.3
637,6123,Mini 14,31.0,204480.8,269070.5,110,40.0,204478.2,269454.3
638,6875,S686,10.0,600576.9,479839.9,110,17.0,600986.3,480388.8
639,13202,Mini 14,38.0,196472.1,268883.9,110,48.0,208653.7,266735.3
640,13405,UMP9,44.0,442359.5,337321.1,110,38.0,442539.4,337560.5
641,14290,M16A4,27.0,363436.9,409783.4,110,15.0,363370.2,409513.5
643,2284,AKM,76.0,418630.5,324372.5,110,92.0,418624.9,325515.8
636,757,Down and Out,16.0,603082.9,599690.4,110,23.0,603051.7,599815.6
688,5289,M416,24.0,421426.2,324439.5,111,30.0,421321.5,324159.6
683,24401,Hit by Car,35.0,570771.4,444322.7,111,88.0,570776.8,444446.2
684,3233,M16A4,27.0,558059.9,132865.8,111,25.0,557594.0,132629.5
685,10652,SCAR-L,40.0,622416.1,374671.9,111,49.0,622846.2,374417.8
686,1110,AKM,15.0,425462.9,325618.2,111,18.0,424878.3,325497.6
687,10931,Mini 14,1.0,448634.3,629206.6,111,27.0,448989.9,628707.4
689,6406,M16A4,23.0,627900.6,377900.2,111,41.0,624417.9,374492.5
697,23170,S1897,23.0,204989.6,269993.2,111,11.0,205518.3,269741.3
691,23166,S12K,22.0,216069.4,281807.2,111,27.0,215466.4,282769.8
692,21453,P92,10.0,360029.6,404001.8,111,48.0,359792.2,403693.1
693,12921,AKM,12.0,392548.3,286933.3,111,28.0,392540.2,287017.6
694,21095,S1897,33.0,375603.3,418898.3,111,32.0,375606.6,418993.7
695,22235,Mini 14,67.0,436018.6,640144.7,111,82.0,434945.2,640207.1
696,20822,S686,23.0,436494.7,637919.4,111,29.0,436869.8,637703.6
682,14086,S12K,38.0,455194.6,629741.9,111,89.0,455201.4,629832.4
690,10653,S12K,26.0,627236.3,378613.6,111,48.0,627728.2,378594.9
680,7607,S12K,26.0,216763.3,282819.6,111,23.0,217009.8,281775.9
681,11616,Punch,23.0,567045.3,380287.8,111,46.0,565485.9,386351.8
667,23191,S1897,1.0,420447.5,324503.1,111,16.0,420491.3,324946.3
663,576,P1911,15.0,437934.6,443716.3,111,26.0,438077.9,443784.1
664,559,Down and Out,41.0,542222.8,463358.0,111,41.0,542205.9,463491.6
665,13246,SCAR-L,1.0,111622.8,135685.2,111,49.0,111986.1,135373.2
666,13357,Punch,32.0,574287.4,381844.7,111,44.0,574359.9,381815.8
668,23530,P1911,13.0,441794.0,338223.6,111,28.0,441834.2,338679.5
669,6690,M416,77.0,158713.8,413667.2,111,89.0,158720.1,413490.2
679,2123,Punch,,,,111,84.0,279044.2,568089.3
670,2161,Punch,84.0,279042.6,568089.2,111,85.0,278963.6,568012.4
